"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"UMES","2024-2025",2024-08-31,"UMES","MEAC","Mercyhurst","NEC","Away",5,"Alivia Proctor","DS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UMES","2024-2025",2024-08-31,"UMES","MEAC","Mercyhurst","NEC","Away",16,"Lyric Snowden","OH",1,3,0,4,0.75,1,0,0,0,0,0,0,0,0,3,0
"UMES","2024-2025",2024-08-31,"UMES","MEAC","Mercyhurst","NEC","Away",4,"Jocelyn Torres","S",3,0,0,1,0,13,2,1,7,0,0,0,0,0,2,0
"UMES","2024-2025",2024-08-31,"UMES","MEAC","Mercyhurst","NEC","Away",3,"Isil Yilmaz","L",3,0,0,0,0,2,0,1,3,8,0,0,0,0,0,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",6,"Anisa Dorlouis","S",3,0,0,5,0,13,0,1,10,0,0,0,0,0,0,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",23,"Ranyla Griggs","OH",3,7,4,23,0.13,1,0,1,4,14,2,0,0,0,7,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",35,"Rayah Howell","MB",1,1,3,7,-0.286,0,0,0,0,0,0,0,0,0,1,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",12,"Nkemjika Ikemefuna","OH",3,7,4,22,0.136,0,0,0,1,8,1,0,1,0,7.5,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",1,"Valeria Matias","L/DS",3,0,1,2,-0.5,1,0,1,17,24,4,0,0,0,0,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",2,"Gabrielle McCoy","OPP",2,0,1,4,-0.25,0,0,0,0,0,0,0,2,0,1,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",18,"Lilliana Montes","MB",3,6,1,10,0.5,0,0,0,1,0,0,0,1,0,6.5,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",9,"Anjola Omolewa","MB",3,1,1,7,0,0,0,0,1,0,0,0,2,0,2,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",5,"Alivia Proctor","DS",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",16,"Lyric Snowden","OH",1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",4,"Jocelyn Torres","S",3,0,1,1,-1,6,0,1,0,0,0,0,0,0,0,0
"UMES","2024-2025",2024-09-04,"UMES","MEAC","Mercer","SoCon","Away",3,"Isil Yilmaz","L",3,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",6,"Anisa Dorlouis","S",3,3,1,7,0.286,11,0,0,9,0,0,0,0,0,3,1
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",23,"Ranyla Griggs","OH",3,8,5,29,0.103,0,1,0,1,3,0,0,0,0,9,0
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",12,"Nkemjika Ikemefuna","OH",3,9,7,30,0.067,1,0,1,2,25,6,0,1,0,9.5,0
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",19,"Tola Maczka","S",3,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",1,"Valeria Matias","L/DS",3,0,0,0,0,2,0,0,12,28,2,0,0,0,0,0
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",2,"Gabrielle McCoy","OPP",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",18,"Lilliana Montes","MB",3,3,1,9,0.222,0,0,0,1,0,0,1,0,1,4,0
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",9,"Anjola Omolewa","MB",3,5,2,10,0.3,0,0,1,0,0,0,1,2,1,7,0
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",16,"Lyric Snowden","OH",3,2,1,9,0.111,1,0,0,0,0,0,0,1,1,2.5,0
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",4,"Jocelyn Torres","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UMES","2024-2025",2024-09-05,"UMES","MEAC","Ga. Southern","Sun Belt","Away",3,"Isil Yilmaz","L",3,0,0,0,0,0,0,0,6,12,1,0,0,0,0,0
"UMES","2024-2025",2024-09-21,"UMES","MEAC","Old Dominion","Sun Belt","Away",6,"Anisa Dorlouis","S",3,7,4,15,0.2,23,1,0,7,0,0,0,1,0,8.5,0
"UMES","2024-2025",2024-09-21,"UMES","MEAC","Old Dominion","Sun Belt","Away",23,"Ranyla Griggs","OH",3,16,6,35,0.286,0,1,1,3,12,1,0,1,1,17.5,0
"UMES","2024-2025",2024-09-21,"UMES","MEAC","Old Dominion","Sun Belt","Away",8,"Rayah Howell","MB",3,3,2,9,0.111,0,0,0,0,0,0,0,0,0,3,0
"UMES","2024-2025",2024-09-21,"UMES","MEAC","Old Dominion","Sun Belt","Away",12,"Nkemjika Ikemefuna","OH",3,6,5,23,0.043,0,0,0,0,15,1,0,2,1,7,0
"UMES","2024-2025",2024-09-21,"UMES","MEAC","Old Dominion","Sun Belt","Away",19,"Tola Maczka","S",3,0,0,0,0,11,0,1,5,0,0,0,0,0,0,0
"UMES","2024-2025",2024-09-21,"UMES","MEAC","Old Dominion","Sun Belt","Away",1,"Valeria Matias","L/DS",3,0,0,0,0,3,1,0,15,15,0,0,0,0,1,0
"UMES","2024-2025",2024-09-21,"UMES","MEAC","Old Dominion","Sun Belt","Away",18,"Lilliana Montes","MB",3,4,2,11,0.182,0,0,0,0,1,0,1,3,1,6.5,0
"UMES","2024-2025",2024-09-21,"UMES","MEAC","Old Dominion","Sun Belt","Away",9,"Anjola Omolewa","MB",3,4,1,10,0.3,0,0,1,3,0,0,1,1,0,5.5,0
"UMES","2024-2025",2024-09-21,"UMES","MEAC","Old Dominion","Sun Belt","Away",5,"Alivia Proctor","DS",2,0,0,0,0,1,0,1,1,6,0,0,0,0,0,0
"UMES","2024-2025",2024-09-21,"UMES","MEAC","Old Dominion","Sun Belt","Away",3,"Isil Yilmaz","L",3,0,0,0,0,1,0,2,8,23,1,0,0,0,0,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",22,"Mialee Dabbelt","OH",3,1,0,3,0.333,0,0,0,0,1,0,0,0,0,1,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",12,"Brooke Gilleland","OH",5,15,9,45,0.133,1,1,2,7,26,3,0,4,0,18,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",17,"Elizabeth Godfrey","L/DS",3,0,0,0,0,0,2,0,2,6,1,0,0,0,2,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",3,"Brenna Kauffeld","OH",5,12,5,31,0.226,0,0,0,6,0,0,0,0,0,12,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",15,"Lucy Kay","MB",5,12,1,23,0.478,1,0,0,2,0,0,0,5,1,14.5,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",7,"Alivia Keegan","S",5,1,0,2,0.5,9,1,1,11,0,0,0,0,0,2,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",2,"Madison Lansdown","L/DS",4,0,0,0,0,0,1,0,6,16,3,0,0,0,1,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",10,"Lilly Lutz","L/DS",5,0,0,0,0,8,1,2,23,28,1,0,0,0,1,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",20,"Bella Mathis","MB",5,4,2,11,0.182,1,1,1,6,1,0,0,1,0,5.5,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",4,"Kamryn Olson","S",5,2,0,6,0.333,39,1,2,11,1,0,0,3,0,4.5,0
"Belmont","2024-2025",2024-08-31,"Belmont","MVC","California Baptist","WAC","Home",9,"Emily Warmenhoven","OH",5,15,2,31,0.419,0,0,0,3,3,0,0,1,0,15.5,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",22,"Mialee Dabbelt","OH",1,0,2,3,-0.667,0,0,0,0,2,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",12,"Brooke Gilleland","OH",4,13,7,40,0.15,1,4,4,3,21,0,0,0,0,17,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",17,"Elizabeth Godfrey","L/DS",4,0,0,0,0,1,0,2,8,24,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",3,"Brenna Kauffeld","OH",4,8,6,25,0.08,0,0,0,1,0,0,0,3,0,9.5,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",15,"Lucy Kay","MB",4,13,4,21,0.429,0,0,0,0,1,0,0,3,1,14.5,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",7,"Alivia Keegan","S",4,8,2,19,0.316,8,0,2,7,0,0,0,1,0,8.5,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",2,"Madison Lansdown","L/DS",4,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",10,"Lilly Lutz","L/DS",4,1,0,1,1,7,0,2,14,21,1,0,0,0,1,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",20,"Bella Mathis","MB",4,12,1,20,0.55,0,0,0,1,4,0,2,3,3,15.5,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",4,"Kamryn Olson","S",4,4,1,7,0.429,32,1,1,9,0,0,0,2,0,6,0
"Belmont","2024-2025",2024-09-06,"Belmont","MVC","Tennessee St.","OVC","Away",9,"Emily Warmenhoven","OH",1,1,2,4,-0.25,0,0,0,1,2,1,0,0,0,1,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",8,"Kristen Clemons","MB",1,1,0,3,0.333,0,0,0,0,0,0,0,1,0,1.5,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",12,"Brooke Gilleland","OH",4,20,6,54,0.259,0,0,1,10,11,1,0,0,0,20,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",17,"Elizabeth Godfrey","L/DS",4,0,0,0,0,1,4,2,7,27,4,0,0,0,4,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",3,"Brenna Kauffeld","OH",4,8,3,23,0.217,0,0,0,4,0,0,0,1,0,8.5,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",15,"Lucy Kay","MB",4,5,2,18,0.167,0,0,0,1,0,0,1,0,0,6,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",7,"Alivia Keegan","S",4,11,3,23,0.348,1,0,3,11,1,0,0,1,1,11.5,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",2,"Madison Lansdown","L/DS",4,0,0,0,0,0,2,3,3,10,1,0,0,0,2,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",10,"Lilly Lutz","L/DS",4,0,0,0,0,3,4,1,20,35,2,0,0,0,4,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",20,"Bella Mathis","MB",4,12,0,20,0.6,0,0,0,2,0,0,1,4,1,15,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",4,"Kamryn Olson","S",4,3,0,6,0.5,51,1,0,10,0,0,0,3,0,5.5,0
"Belmont","2024-2025",2024-09-07,"Belmont","MVC","Chattanooga","SoCon","Away",9,"Emily Warmenhoven","OH",1,1,2,6,-0.167,0,0,0,0,1,0,0,0,0,1,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",5,"Teagan Brandsma","OH",1,0,2,2,-1,0,0,1,0,0,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",8,"Kristen Clemons","MB",2,3,2,9,0.111,0,0,0,1,0,0,0,1,0,3.5,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",22,"Mialee Dabbelt","OH",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",12,"Brooke Gilleland","OH",3,7,4,18,0.167,0,1,1,5,23,5,0,0,0,8,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",3,"Brenna Kauffeld","OH",2,2,4,17,-0.118,0,0,1,1,0,0,0,0,0,2,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",15,"Lucy Kay","MB",2,4,2,7,0.286,0,0,0,0,1,0,0,0,0,4,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",7,"Alivia Keegan","S",3,3,1,5,0.4,9,0,1,4,0,0,0,0,0,3,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",1,"Connie Kofoed","OH",2,2,3,9,-0.111,0,0,1,1,8,1,0,1,0,2.5,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",2,"Madison Lansdown","L/DS",3,0,0,3,0,2,0,0,3,23,1,0,0,0,0,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",10,"Lilly Lutz","L/DS",3,0,0,1,0,2,0,2,9,8,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",20,"Bella Mathis","MB",3,5,3,12,0.167,0,1,2,2,0,0,0,0,1,6,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",4,"Kamryn Olson","S",3,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",21,"Alexia Smollen","MB",1,2,0,3,0.667,0,0,0,0,0,0,0,0,0,2,0
"Belmont","2024-2025",2024-09-12,"Belmont","MVC","North Dakota","Summit League","Away",9,"Emily Warmenhoven","OH",2,2,2,10,0,0,0,0,0,3,1,0,0,0,2,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",5,"Teagan Brandsma","OH",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",8,"Kristen Clemons","MB",2,5,2,15,0.2,0,0,0,2,0,0,0,0,1,5,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",12,"Brooke Gilleland","OH",4,13,8,42,0.119,0,0,3,16,36,2,0,0,0,13,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",3,"Brenna Kauffeld","OH",4,10,5,36,0.139,0,0,0,2,0,0,0,0,0,10,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",15,"Lucy Kay","MB",1,2,1,5,0.2,0,0,0,0,0,0,0,0,0,2,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",7,"Alivia Keegan","S",4,16,6,39,0.256,0,0,3,15,0,0,0,2,0,17,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",1,"Connie Kofoed","OH",1,0,2,2,-1,0,0,0,0,0,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",2,"Madison Lansdown","L/DS",4,0,0,0,0,2,1,1,10,25,3,0,0,0,1,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",10,"Lilly Lutz","L/DS",4,0,0,1,0,4,2,2,28,24,1,0,0,0,2,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",20,"Bella Mathis","MB",4,11,2,19,0.474,0,3,2,3,0,0,0,5,1,16.5,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",4,"Kamryn Olson","S",4,3,3,13,0,48,0,1,13,0,0,0,3,0,4.5,0
"Belmont","2024-2025",2024-09-13,"Belmont","MVC","Western Ill.","OVC","Home",21,"Alexia Smollen","MB",1,1,2,5,-0.2,0,0,0,0,0,0,0,0,0,1,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",8,"Kristen Clemons","MB",2,4,1,9,0.333,0,0,0,3,0,0,0,0,0,4,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",22,"Mialee Dabbelt","OH",1,0,1,6,-0.167,0,0,0,0,0,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",12,"Brooke Gilleland","OH",3,9,6,34,0.088,0,1,1,11,21,2,0,0,1,10,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",3,"Brenna Kauffeld","OH",3,1,4,17,-0.176,0,0,0,2,0,0,0,1,0,1.5,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",15,"Lucy Kay","MB",1,3,0,8,0.375,0,0,0,0,0,0,0,1,1,3.5,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",7,"Alivia Keegan","S",3,9,6,35,0.086,1,0,1,11,0,0,0,0,0,9,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",1,"Connie Kofoed","OH",1,0,1,6,-0.167,0,0,0,0,0,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",2,"Madison Lansdown","L/DS",3,0,0,0,0,0,1,1,10,33,2,0,0,0,1,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",10,"Lilly Lutz","L/DS",3,0,0,1,0,5,1,0,30,14,1,0,0,0,1,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",20,"Bella Mathis","MB",3,7,1,22,0.273,0,0,0,0,0,0,1,1,1,8.5,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",4,"Kamryn Olson","S",3,2,1,13,0.077,27,1,0,14,0,0,0,1,0,3.5,0
"Belmont","2024-2025",2024-09-14,"Belmont","MVC","Western Ill.","OVC","Home",18,"Erina Shin","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-21,"Belmont","MVC","South Dakota St.","Summit League","Away",12,"Brooke Gilleland","OH",3,10,9,44,0.023,0,1,2,12,38,1,0,1,0,11.5,0
"Belmont","2024-2025",2024-09-21,"Belmont","MVC","South Dakota St.","Summit League","Away",3,"Brenna Kauffeld","OH",3,9,7,24,0.083,0,0,0,2,0,0,0,0,0,9,0
"Belmont","2024-2025",2024-09-21,"Belmont","MVC","South Dakota St.","Summit League","Away",15,"Lucy Kay","MB",3,5,3,16,0.125,0,0,0,0,0,0,1,0,0,6,0
"Belmont","2024-2025",2024-09-21,"Belmont","MVC","South Dakota St.","Summit League","Away",7,"Alivia Keegan","S",3,5,7,20,-0.1,0,1,0,4,0,0,0,1,0,6.5,0
"Belmont","2024-2025",2024-09-21,"Belmont","MVC","South Dakota St.","Summit League","Away",2,"Madison Lansdown","L/DS",3,0,0,0,0,0,0,0,3,12,2,0,0,0,0,0
"Belmont","2024-2025",2024-09-21,"Belmont","MVC","South Dakota St.","Summit League","Away",10,"Lilly Lutz","L/DS",3,0,0,1,0,1,0,0,14,19,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-21,"Belmont","MVC","South Dakota St.","Summit League","Away",20,"Bella Mathis","MB",3,2,2,11,0,0,1,1,2,0,0,0,2,0,4,0
"Belmont","2024-2025",2024-09-21,"Belmont","MVC","South Dakota St.","Summit League","Away",4,"Kamryn Olson","S",3,2,1,8,0.125,29,1,0,8,0,0,0,0,0,3,0
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",22,"Mialee Dabbelt","OH",4,1,1,7,0,0,1,1,6,1,1,2,0,0,4,0
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",12,"Brooke Gilleland","OH",5,18,9,59,0.153,1,0,2,20,47,4,4,0,0,22,0
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",17,"Elizabeth Godfrey","L/DS",5,0,0,1,0,1,2,0,6,26,3,0,0,0,2,0
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",3,"Brenna Kauffeld","OH",5,17,9,44,0.182,0,0,0,3,2,0,0,0,0,17,1
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",15,"Lucy Kay","MB",5,11,2,31,0.29,1,0,0,3,0,0,3,2,0,15,0
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",7,"Alivia Keegan","S",5,8,6,30,0.067,19,2,1,13,0,0,0,2,0,11,0
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",10,"Lilly Lutz","L/DS",5,1,0,1,1,8,0,1,31,19,0,0,0,0,1,0
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",20,"Bella Mathis","MB",5,12,1,24,0.458,0,0,1,3,1,0,2,1,0,14.5,0
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",4,"Kamryn Olson","S",3,1,0,7,0.143,31,0,0,12,0,0,0,0,0,1,0
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",18,"Erina Shin","S",3,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0
"Belmont","2024-2025",2024-09-27,"Belmont","MVC","Bradley","MVC","Away",9,"Emily Warmenhoven","OH",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0
"Belmont","2024-2025",2024-09-28,"Belmont","MVC","Illinois St.","MVC","Away",22,"Mialee Dabbelt","OH",3,1,1,6,0,0,0,0,1,0,0,0,1,0,1.5,0
"Belmont","2024-2025",2024-09-28,"Belmont","MVC","Illinois St.","MVC","Away",12,"Brooke Gilleland","OH",5,20,9,59,0.186,1,1,3,17,45,4,1,3,0,23.5,0
"Belmont","2024-2025",2024-09-28,"Belmont","MVC","Illinois St.","MVC","Away",17,"Elizabeth Godfrey","L/DS",5,0,0,1,0,0,3,3,8,22,1,0,0,0,3,0
"Belmont","2024-2025",2024-09-28,"Belmont","MVC","Illinois St.","MVC","Away",3,"Brenna Kauffeld","OH",5,11,5,26,0.231,0,0,0,2,0,0,0,0,0,11,0
"Belmont","2024-2025",2024-09-28,"Belmont","MVC","Illinois St.","MVC","Away",15,"Lucy Kay","MB",5,15,2,24,0.542,1,0,0,1,0,0,0,3,0,16.5,0
"Belmont","2024-2025",2024-09-28,"Belmont","MVC","Illinois St.","MVC","Away",7,"Alivia Keegan","S",5,10,8,34,0.059,12,1,2,6,0,0,0,3,0,12.5,0
"Belmont","2024-2025",2024-09-28,"Belmont","MVC","Illinois St.","MVC","Away",10,"Lilly Lutz","L/DS",5,0,0,1,0,3,0,0,13,29,2,0,0,0,0,0
"Belmont","2024-2025",2024-09-28,"Belmont","MVC","Illinois St.","MVC","Away",20,"Bella Mathis","MB",5,8,4,20,0.2,1,1,2,5,0,0,0,4,1,11,0
"Belmont","2024-2025",2024-09-28,"Belmont","MVC","Illinois St.","MVC","Away",4,"Kamryn Olson","S",5,1,0,10,0.1,41,0,1,8,0,0,0,1,0,1.5,0
"Belmont","2024-2025",2024-09-28,"Belmont","MVC","Illinois St.","MVC","Away",18,"Erina Shin","S",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Belmont","2024-2025",2024-10-04,"Belmont","MVC","Evansville","MVC","Home",12,"Brooke Gilleland","OH",3,6,3,21,0.143,2,0,2,9,18,0,0,1,0,6.5,0
"Belmont","2024-2025",2024-10-04,"Belmont","MVC","Evansville","MVC","Home",17,"Elizabeth Godfrey","L/DS",3,0,0,0,0,0,2,0,6,24,1,0,0,0,2,0
"Belmont","2024-2025",2024-10-04,"Belmont","MVC","Evansville","MVC","Home",3,"Brenna Kauffeld","OH",3,2,2,13,0,1,0,0,0,0,0,0,0,1,2,0
"Belmont","2024-2025",2024-10-04,"Belmont","MVC","Evansville","MVC","Home",15,"Lucy Kay","MB",3,12,1,18,0.611,1,0,0,0,0,0,0,2,0,13,0
"Belmont","2024-2025",2024-10-04,"Belmont","MVC","Evansville","MVC","Home",7,"Alivia Keegan","S",3,8,3,20,0.25,14,2,1,12,0,0,0,1,0,10.5,0
"Belmont","2024-2025",2024-10-04,"Belmont","MVC","Evansville","MVC","Home",10,"Lilly Lutz","L/DS",3,0,0,0,0,4,3,1,15,6,1,0,0,0,3,0
"Belmont","2024-2025",2024-10-04,"Belmont","MVC","Evansville","MVC","Home",20,"Bella Mathis","MB",3,7,0,11,0.636,0,0,0,2,0,0,0,1,0,7.5,0
"Belmont","2024-2025",2024-10-04,"Belmont","MVC","Evansville","MVC","Home",4,"Kamryn Olson","S",3,1,0,3,0.333,18,1,1,9,0,0,0,0,0,2,0
"Belmont","2024-2025",2024-10-04,"Belmont","MVC","Evansville","MVC","Home",18,"Erina Shin","S",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Belmont","2024-2025",2024-10-04,"Belmont","MVC","Evansville","MVC","Home",9,"Emily Warmenhoven","OH",3,6,1,13,0.385,0,0,0,1,0,0,0,1,0,6.5,0
"Belmont","2024-2025",2024-10-05,"Belmont","MVC","Indiana St.","MVC","Home",12,"Brooke Gilleland","OH",4,13,5,36,0.222,0,0,2,21,26,2,0,1,0,13.5,0
"Belmont","2024-2025",2024-10-05,"Belmont","MVC","Indiana St.","MVC","Home",17,"Elizabeth Godfrey","L/DS",4,0,0,0,0,1,2,3,7,22,3,0,0,0,2,0
