team,Season,Date,ContestID,Team,Conference,Opponent Team,Opponent Conference,Location,Number,Player,P,S,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RetAtt,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE
Colorado,2025-2026,2025-10-15,6402951,Colorado,Big 12,Utah,Big 12,Home,20,Peyton Neal,L/DS,4,0,0,0,0,1,0,0,3,23,0,0,0,0,0,0
Colorado,2025-2026,2025-10-15,6402951,Colorado,Big 12,Utah,Big 12,Home,33,Cayla Payne,MB,4,7,3,18,0.222,0,0,0,0,0,0,1,1,0,8.5,0
Colorado,2025-2026,2025-10-15,6402951,Colorado,Big 12,Utah,Big 12,Home,13,Katie Salonga,L/DS,4,1,0,2,0.5,6,1,0,3,0,0,0,0,0,2,0
Colorado,2025-2026,2025-10-15,6402951,Colorado,Big 12,Utah,Big 12,Home,15,Gwen Schiff,OH,4,1,1,5,0,0,0,0,0,0,0,0,1,0,1.5,0
Colorado,2025-2026,2025-10-15,6402951,Colorado,Big 12,Utah,Big 12,Home,16,Maria Spławska,MB,4,6,1,12,0.417,0,0,0,8,0,0,0,5,0,8.5,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,11,Ana Burilović,OH,5,21,4,51,0.333,0,1,3,8,37,2,0,2,0,23,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,21,Lily Dwinell,OH,5,8,1,18,0.389,0,0,0,1,2,1,0,3,0,9.5,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,3,Rian Finley,S,5,1,1,5,0,31,0,3,9,0,0,0,1,1,1.5,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,10,Sydney Jordan,OH,5,12,7,40,0.125,4,1,1,4,21,0,0,3,0,14.5,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,22,Sarah Morton,L/DS,5,0,0,0,0,6,0,0,12,15,0,0,0,0,0,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,20,Peyton Neal,L/DS,5,0,0,0,0,1,1,1,5,12,0,0,0,0,1,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,33,Cayla Payne,MB,5,12,3,23,0.391,0,0,0,0,0,0,1,4,1,15,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,13,Katie Salonga,L/DS,5,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,15,Gwen Schiff,OH,5,0,1,4,-0.25,0,0,0,0,0,0,0,2,0,1,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,16,Maria Spławska,MB,5,5,2,9,0.333,2,0,1,4,1,0,1,7,0,9.5,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,8,Inés Losada,OH,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-10-18,6392896,Colorado,Big 12,West Virginia,Big 12,Home,4,Audrey Asleson,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,11,Ana Burilović,OH,5,26,4,56,0.393,1,1,3,11,26,1,1,1,0,28.5,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,21,Lily Dwinell,OH,5,6,3,16,0.188,1,0,0,0,0,0,0,2,0,7,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,3,Rian Finley,S,5,1,0,4,0.25,45,0,1,6,0,0,0,3,0,2.5,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,10,Sydney Jordan,OH,5,10,8,42,0.048,1,2,1,12,18,1,0,2,0,13,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,8,Inés Losada,OH,5,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,22,Sarah Morton,L/DS,5,0,0,0,0,4,0,0,5,25,1,0,0,0,0,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,20,Peyton Neal,L/DS,5,0,0,0,0,1,0,1,13,23,1,0,0,0,0,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,33,Cayla Payne,MB,5,15,0,20,0.75,0,0,0,0,1,0,0,2,1,16,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,13,Katie Salonga,L/DS,5,0,0,1,0,3,0,0,7,0,0,0,0,0,0,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,15,Gwen Schiff,OH,5,1,0,4,0.25,0,0,0,1,0,0,0,0,0,1,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,16,Maria Spławska,MB,5,7,0,11,0.636,0,0,0,4,0,0,1,6,0,11,0
Colorado,2025-2026,2025-10-22,6402962,Colorado,Big 12,Texas Tech,Big 12,Away,4,Audrey Asleson,S,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,11,Ana Burilović,OH,4,19,10,46,0.196,0,1,0,10,24,0,3,2,0,24,0
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,21,Lily Dwinell,OH,4,6,3,17,0.176,0,0,0,3,0,0,0,4,1,8,1
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,3,Rian Finley,S,4,2,1,6,0.167,36,1,1,6,0,0,0,3,0,4.5,0
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,10,Sydney Jordan,OH,4,6,10,32,-0.125,2,1,0,11,25,0,0,1,0,7.5,0
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,22,Sarah Morton,L/DS,4,0,0,0,0,2,0,0,8,19,0,0,0,0,0,0
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,20,Peyton Neal,L/DS,4,0,0,0,0,3,1,2,5,23,1,0,0,0,1,0
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,33,Cayla Payne,MB,4,9,3,26,0.231,0,0,0,0,0,0,0,8,0,13,0
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,13,Katie Salonga,L/DS,4,0,0,0,0,4,1,0,6,0,0,0,0,0,1,0
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,15,Gwen Schiff,OH,4,4,0,8,0.5,0,0,0,2,0,0,0,0,0,4,0
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,16,Maria Spławska,MB,4,6,3,12,0.25,1,2,0,4,0,0,1,2,1,10,0
Colorado,2025-2026,2025-10-25,6390799,Colorado,Big 12,Iowa St.,Big 12,Home,8,Inés Losada,OH,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-10-28,6402974,Colorado,Big 12,Northern Colo.,Big Sky,Away,11,Ana Burilović,OH,5,30,6,73,0.329,0,1,3,9,49,4,0,2,0,32,0
Colorado,2025-2026,2025-10-28,6402974,Colorado,Big 12,Northern Colo.,Big Sky,Away,21,Lily Dwinell,OH,5,5,4,20,0.05,0,0,0,5,0,0,0,2,0,6,0
Colorado,2025-2026,2025-10-28,6402974,Colorado,Big 12,Northern Colo.,Big Sky,Away,3,Rian Finley,S,5,1,1,2,0,52,0,3,9,0,0,0,0,0,1,0
Colorado,2025-2026,2025-10-28,6402974,Colorado,Big 12,Northern Colo.,Big Sky,Away,10,Sydney Jordan,OH,5,10,5,30,0.167,3,2,2,10,16,0,0,2,0,13,0
Colorado,2025-2026,2025-10-28,6402974,Colorado,Big 12,Northern Colo.,Big Sky,Away,22,Sarah Morton,L/DS,5,0,0,0,0,3,0,0,13,15,0,0,0,0,0,0
Colorado,2025-2026,2025-10-28,6402974,Colorado,Big 12,Northern Colo.,Big Sky,Away,20,Peyton Neal,L/DS,5,0,0,1,0,2,1,0,11,11,0,0,0,0,1,0
Colorado,2025-2026,2025-10-28,6402974,Colorado,Big 12,Northern Colo.,Big Sky,Away,33,Cayla Payne,MB,5,12,1,19,0.579,0,0,1,1,0,0,5,2,0,18,0
Colorado,2025-2026,2025-10-28,6402974,Colorado,Big 12,Northern Colo.,Big Sky,Away,13,Katie Salonga,L/DS,5,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0
Colorado,2025-2026,2025-10-28,6402974,Colorado,Big 12,Northern Colo.,Big Sky,Away,15,Gwen Schiff,OH,5,6,0,9,0.667,0,0,0,1,0,0,0,1,0,6.5,0
Colorado,2025-2026,2025-10-28,6402974,Colorado,Big 12,Northern Colo.,Big Sky,Away,16,Maria Spławska,MB,5,8,3,15,0.333,0,0,2,7,1,0,2,5,0,12.5,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,11,Ana Burilović,OH,4,9,8,41,0.024,0,1,4,6,24,1,0,3,0,11.5,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,21,Lily Dwinell,OH,4,11,2,25,0.36,1,2,1,5,8,0,0,6,0,16,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,3,Rian Finley,S,4,1,0,4,0.25,25,1,1,8,1,0,0,0,0,2,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,8,Inés Losada,OH,4,3,2,12,0.083,0,1,1,2,7,1,0,1,0,4.5,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,22,Sarah Morton,L/DS,4,0,0,0,0,5,0,0,12,23,2,0,0,0,0,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,33,Cayla Payne,MB,4,5,4,15,0.067,0,1,0,2,0,0,0,7,0,9.5,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,13,Katie Salonga,L/DS,4,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,15,Gwen Schiff,OH,4,2,1,6,0.167,0,0,0,0,0,0,0,1,1,2.5,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,16,Maria Spławska,MB,4,4,1,11,0.273,0,1,1,1,2,0,0,4,0,7,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,10,Sydney Jordan,OH,3,2,4,15,-0.133,1,0,0,6,11,2,0,0,0,2,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,4,Audrey Asleson,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-11-06,6391685,Colorado,Big 12,Kansas,Big 12,Away,20,Peyton Neal,L/DS,2,1,0,1,1,0,0,0,3,8,0,0,0,0,1,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,11,Ana Burilović,OH,3,10,7,33,0.091,0,1,1,4,15,0,0,0,0,11,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,21,Lily Dwinell,OH,3,3,3,16,0,1,1,0,3,2,0,0,2,0,5,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,3,Rian Finley,S,3,0,0,0,0,24,1,2,3,0,0,0,0,0,1,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,10,Sydney Jordan,OH,3,9,3,25,0.24,0,1,3,10,8,0,0,1,0,10.5,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,8,Inés Losada,OH,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,22,Sarah Morton,L/DS,3,0,0,0,0,1,0,0,7,26,1,0,0,0,0,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,33,Cayla Payne,MB,3,7,0,9,0.778,0,0,0,1,0,0,0,0,0,7,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,13,Katie Salonga,L/DS,3,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,16,Maria Spławska,MB,3,1,1,7,0,0,1,1,1,3,0,0,4,0,4,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,4,Audrey Asleson,S,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-11-08,6403000,Colorado,Big 12,Kansas St.,Big 12,Away,15,Gwen Schiff,OH,2,1,1,3,0,0,0,0,0,0,0,0,1,0,1.5,0
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,11,Ana Burilović,OH,5,24,10,50,0.28,0,0,3,11,51,0,1,0,1,25,0
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,21,Lily Dwinell,OH,5,13,7,28,0.214,0,1,3,13,0,0,0,4,0,16,0
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,3,Rian Finley,S,5,3,0,5,0.6,50,3,3,9,0,0,0,2,1,7,0
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,10,Sydney Jordan,OH,5,12,6,38,0.158,1,1,1,8,30,1,0,1,0,13.5,0
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,8,Inés Losada,OH,5,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,22,Sarah Morton,L/DS,5,0,0,0,0,5,0,0,10,17,0,0,0,0,0,0
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,33,Cayla Payne,MB,5,7,8,22,-0.045,0,0,0,1,0,0,0,3,1,8.5,1
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,13,Katie Salonga,L/DS,5,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,15,Gwen Schiff,OH,5,0,2,6,-0.333,0,0,0,1,0,0,0,0,1,0,0
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,16,Maria Spławska,MB,5,5,3,14,0.143,0,2,1,3,5,0,0,4,0,9,0
Colorado,2025-2026,2025-11-13,6392997,Colorado,Big 12,TCU,Big 12,Home,4,Audrey Asleson,S,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
Colorado,2025-2026,2025-11-19,6392901,Colorado,Big 12,West Virginia,Big 12,Away,4,Audrey Asleson,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-11-19,6392901,Colorado,Big 12,West Virginia,Big 12,Away,11,Ana Burilović,OH,3,15,5,43,0.233,1,1,1,5,12,0,0,2,0,17,0
Colorado,2025-2026,2025-11-19,6392901,Colorado,Big 12,West Virginia,Big 12,Away,21,Lily Dwinell,OH,3,4,3,12,0.083,0,0,0,1,0,0,0,4,0,6,0
Colorado,2025-2026,2025-11-19,6392901,Colorado,Big 12,West Virginia,Big 12,Away,3,Rian Finley,S,3,0,0,4,0,22,1,2,8,1,0,0,2,0,2,0
Colorado,2025-2026,2025-11-19,6392901,Colorado,Big 12,West Virginia,Big 12,Away,10,Sydney Jordan,OH,3,5,5,23,0,3,0,1,4,10,0,0,1,1,5.5,0
Colorado,2025-2026,2025-11-19,6392901,Colorado,Big 12,West Virginia,Big 12,Away,8,Inés Losada,OH,3,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0
Colorado,2025-2026,2025-11-19,6392901,Colorado,Big 12,West Virginia,Big 12,Away,22,Sarah Morton,L/DS,3,0,0,0,0,3,0,0,9,15,0,0,0,0,0,0
Colorado,2025-2026,2025-11-19,6392901,Colorado,Big 12,West Virginia,Big 12,Away,20,Peyton Neal,L/DS,3,0,0,0,0,0,2,1,3,11,1,0,0,0,2,0
Colorado,2025-2026,2025-11-19,6392901,Colorado,Big 12,West Virginia,Big 12,Away,33,Cayla Payne,MB,3,9,2,17,0.412,0,0,0,0,0,0,0,4,0,11,0
Colorado,2025-2026,2025-11-19,6392901,Colorado,Big 12,West Virginia,Big 12,Away,16,Maria Spławska,MB,3,2,2,7,0,0,1,1,3,2,0,0,5,0,5.5,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,4,Audrey Asleson,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,11,Ana Burilović,OH,3,9,4,31,0.161,1,2,2,5,7,0,0,2,0,12,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,21,Lily Dwinell,OH,3,6,1,11,0.455,0,0,0,1,0,0,0,3,0,7.5,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,3,Rian Finley,S,3,0,2,3,-0.667,33,0,1,7,0,0,0,0,0,0,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,10,Sydney Jordan,OH,3,15,2,26,0.5,1,2,1,5,12,0,2,1,0,19.5,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,8,Inés Losada,OH,3,0,0,0,0,1,2,1,1,0,0,0,0,0,2,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,22,Sarah Morton,L/DS,3,0,0,0,0,4,0,0,16,11,0,0,0,0,0,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,20,Peyton Neal,L/DS,3,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,33,Cayla Payne,MB,3,6,1,13,0.385,0,0,0,0,0,0,1,2,1,8,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,16,Maria Spławska,MB,3,8,0,12,0.667,0,0,0,3,0,0,2,4,0,12,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,13,Katie Salonga,L/DS,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,15,Gwen Schiff,OH,2,0,1,4,-0.25,0,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-12-04,6491801,Colorado,Big 12,American,Patriot,Home,1,Olivia Grenadier,MB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,4,Audrey Asleson,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,11,Ana Burilović,OH,3,19,8,46,0.239,2,1,0,7,29,0,0,0,0,20,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,21,Lily Dwinell,OH,3,3,4,8,-0.125,0,0,0,3,3,0,0,2,0,4,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,3,Rian Finley,S,3,3,0,3,1,29,0,2,3,0,0,0,0,0,3,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,1,Olivia Grenadier,MB,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,10,Sydney Jordan,OH,3,7,5,23,0.087,0,0,2,2,9,0,0,0,0,7,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,8,Inés Losada,OH,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,22,Sarah Morton,L/DS,3,0,0,0,0,6,0,0,8,8,0,0,0,0,0,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,20,Peyton Neal,L/DS,3,0,0,0,0,1,0,1,4,14,0,0,0,0,0,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,33,Cayla Payne,MB,3,7,1,11,0.545,0,0,0,0,0,0,0,0,0,7,0
Colorado,2025-2026,2025-12-05,6491776,Colorado,Big 12,Indiana,Big Ten,Away,16,Maria Spławska,MB,3,0,1,5,-0.2,0,0,1,1,1,0,0,2,0,1,0
Houston,2025-2026,2025-08-29,6386828,Houston,Big 12,FIU,CUSA,Home,25,Kellen Morin,MB,3,3,1,7,0.286,1,0,1,0,0,0,2,3,0,6.5,0
Houston,2025-2026,2025-08-29,6386828,Houston,Big 12,FIU,CUSA,Home,24,Gillian Pitts,L,3,0,0,0,0,6,0,0,6,24,1,0,0,0,0,0
Houston,2025-2026,2025-08-29,6386828,Houston,Big 12,FIU,CUSA,Home,13,Barakat Rahmon,OH,3,3,0,7,0.429,1,0,0,0,0,0,0,5,0,5.5,0
Houston,2025-2026,2025-08-29,6386828,Houston,Big 12,FIU,CUSA,Home,16,Bre Reid,OH,3,19,7,41,0.293,0,1,2,6,7,1,0,3,0,21.5,0
Houston,2025-2026,2025-08-29,6386828,Houston,Big 12,FIU,CUSA,Home,22,Lottie Scully,S,3,1,0,4,0.25,28,2,1,10,0,0,0,0,0,3,0
Houston,2025-2026,2025-08-29,6386828,Houston,Big 12,FIU,CUSA,Home,3,Aubrey Sears,OH,3,0,0,0,0,0,3,2,1,0,0,0,0,0,3,0
Houston,2025-2026,2025-08-29,6386828,Houston,Big 12,FIU,CUSA,Home,9,Avery Shimaitis,OH,3,6,1,14,0.357,0,0,0,0,0,0,0,4,0,8,0
Houston,2025-2026,2025-08-29,6386828,Houston,Big 12,FIU,CUSA,Home,2,Alana Torres-Rivera,L,3,0,0,0,0,1,0,1,5,17,1,0,0,0,0,0
Houston,2025-2026,2025-08-29,6386828,Houston,Big 12,FIU,CUSA,Home,18,Halle Schroder,OH,2,6,3,15,0.2,1,0,1,4,6,0,0,0,1,6,0
Houston,2025-2026,2025-08-29,6386828,Houston,Big 12,FIU,CUSA,Home,1,Alyssa Gonzales,OH,1,4,0,6,0.667,1,0,0,1,6,0,0,1,0,4.5,0
Houston,2025-2026,2025-09-04,6388893,Houston,Big 12,San Diego St.,Mountain West,Home,25,Kellen Morin,MB,5,6,3,11,0.273,0,0,0,5,0,0,1,4,1,9,0
Houston,2025-2026,2025-09-04,6388893,Houston,Big 12,San Diego St.,Mountain West,Home,24,Gillian Pitts,L,5,0,0,0,0,4,0,0,13,17,1,0,0,0,0,0
Houston,2025-2026,2025-09-04,6388893,Houston,Big 12,San Diego St.,Mountain West,Home,13,Barakat Rahmon,OH,5,4,0,10,0.4,0,0,0,1,0,0,0,4,0,6,0
Houston,2025-2026,2025-09-04,6388893,Houston,Big 12,San Diego St.,Mountain West,Home,16,Bre Reid,OH,5,18,7,42,0.262,1,3,5,4,17,1,0,2,0,22,0
Houston,2025-2026,2025-09-04,6388893,Houston,Big 12,San Diego St.,Mountain West,Home,18,Halle Schroder,OH,5,14,6,44,0.182,1,0,3,9,26,0,0,0,0,14,0
Houston,2025-2026,2025-09-04,6388893,Houston,Big 12,San Diego St.,Mountain West,Home,22,Lottie Scully,S,5,1,0,3,0.333,41,2,2,10,0,0,1,3,0,5.5,0
Houston,2025-2026,2025-09-04,6388893,Houston,Big 12,San Diego St.,Mountain West,Home,3,Aubrey Sears,OH,5,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0
Houston,2025-2026,2025-09-04,6388893,Houston,Big 12,San Diego St.,Mountain West,Home,9,Avery Shimaitis,OH,5,11,2,23,0.391,0,0,0,2,0,0,2,3,0,14.5,0
Houston,2025-2026,2025-09-04,6388893,Houston,Big 12,San Diego St.,Mountain West,Home,2,Alana Torres-Rivera,L,5,0,0,0,0,0,1,1,7,21,0,0,0,0,1,0
Houston,2025-2026,2025-09-04,6388893,Houston,Big 12,San Diego St.,Mountain West,Home,7,Olivia Klimis,S,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Houston,2025-2026,2025-09-05,6388901,Houston,Big 12,Omaha,Summit League,Home,25,Kellen Morin,MB,3,4,2,11,0.182,0,2,1,0,0,0,0,3,1,7.5,0
Houston,2025-2026,2025-09-05,6388901,Houston,Big 12,Omaha,Summit League,Home,24,Gillian Pitts,L,3,0,0,0,0,1,0,0,10,15,2,0,0,0,0,0
Houston,2025-2026,2025-09-05,6388901,Houston,Big 12,Omaha,Summit League,Home,13,Barakat Rahmon,OH,3,5,1,7,0.571,1,0,0,0,0,0,1,4,0,8,0
Houston,2025-2026,2025-09-05,6388901,Houston,Big 12,Omaha,Summit League,Home,16,Bre Reid,OH,3,16,2,41,0.341,0,1,4,4,17,4,0,3,1,18.5,0
Houston,2025-2026,2025-09-05,6388901,Houston,Big 12,Omaha,Summit League,Home,18,Halle Schroder,OH,3,7,2,16,0.313,2,0,2,7,27,3,0,0,0,7,0
Houston,2025-2026,2025-09-05,6388901,Houston,Big 12,Omaha,Summit League,Home,22,Lottie Scully,S,3,0,0,3,0,34,4,2,7,0,0,0,3,0,5.5,0
Houston,2025-2026,2025-09-05,6388901,Houston,Big 12,Omaha,Summit League,Home,3,Aubrey Sears,OH,3,0,0,0,0,1,3,2,0,0,0,0,0,0,3,0
Houston,2025-2026,2025-09-05,6388901,Houston,Big 12,Omaha,Summit League,Home,9,Avery Shimaitis,OH,3,10,2,21,0.381,0,0,0,1,0,0,0,1,0,10.5,0
Houston,2025-2026,2025-09-05,6388901,Houston,Big 12,Omaha,Summit League,Home,2,Alana Torres-Rivera,L,3,0,0,0,0,0,1,0,7,2,0,0,0,0,1,0
Houston,2025-2026,2025-09-06,6388912,Houston,Big 12,LSU,SEC,Home,25,Kellen Morin,MB,3,7,2,10,0.5,0,0,1,3,3,0,0,2,0,8,0
Houston,2025-2026,2025-09-06,6388912,Houston,Big 12,LSU,SEC,Home,24,Gillian Pitts,L,3,0,0,1,0,1,0,0,7,21,0,0,0,0,0,0
Houston,2025-2026,2025-09-06,6388912,Houston,Big 12,LSU,SEC,Home,13,Barakat Rahmon,OH,3,2,2,9,0,0,0,0,0,0,0,0,5,1,4.5,0
